client_name,truck_size,truck_origin_warehouse,delivery_timestamp,total_weight,brand_1_coffee_proportion,driver_id,is_fresh_client,postcode,business_category,floor,partnership_level,box_count,brand_2_coffee_proportion,brand_3_coffee_proportion
Amador Inc,Van,Zona Franca,2022-05-09 11:27:20,22.94,0.76,D73,False,08008,Cafe/Restaurant,Street level,Regular,3,0.023861227690546247,0.21613877230945375
Amador Inc,Truck,Zona Franca,2022-03-07 18:55:00,106.71,0.48,D73,False,08008,Cafe/Restaurant,Street level,Regular,10,0.13005125638383783,0.38994874361616216
Amador Inc,Combi,Baró de Viver,2022-02-07 16:41:39,15.89,0.91,D73,False,08008,Cafe/Restaurant,Street level,Regular,2,0.08636038353122047,0.0036396164687794996
Amador Inc,Van,Zona Franca,2022-04-16 13:24:00,7.14,0.92,D73,False,08008,Cafe/Restaurant,Street level,Regular,2,0.0472664720813284,0.03273352791867156
Jover-Tormo,Truck,Zona Franca,2022-01-22 18:44:21,68.72,0.61,D73,False,08075,Cafe/Restaurant,Ground Floor,Regular,8,0.22764872851358128,0.16235127148641873
Jover-Tormo,Van,Zona Franca,2022-02-02 17:37:31,92.51,0.55,D73,False,08075,Cafe/Restaurant,Ground Floor,Regular,9,0.337986883450163,0.11201311654983698
"Belda, Benavides and Almeida",Van,Baró de Viver,2022-04-14 09:17:43,6.89,0.9,D73,True,08005,Cafe/Restaurant,Other,Regular,2,0.037849906829765946,0.06215009317023403
"Belda, Benavides and Almeida",Truck,Zona Franca,2022-04-29 19:14:22,47.09,0.76,D73,True,08005,Cafe/Restaurant,Other,Regular,5,0.15299387947275386,0.08700612052724613
"Belda, Benavides and Almeida",Van,Baró de Viver,2022-04-16 19:40:19,75.75,0.45,D73,False,08005,Cafe/Restaurant,Other,Regular,11,0.35357792091411033,0.1964220790858897
Bou-Falcón,Van,Zona Franca,2022-04-12 13:25:39,95.29,0.75,D73,False,08039,Cafe/Restaurant,Street level,Key Account,14,0.019154413093273398,0.2308455869067266
Bou-Falcón,Van,Baró de Viver,2022-03-01 16:33:17,78.76,0.58,D73,False,08039,Cafe/Restaurant,Street level,Key Account,6,0.04993656407975022,0.3700634359202498
Bou-Falcón,Van,Baró de Viver,2022-04-11 16:28:32,80.91,0.47,D73,True,08039,Cafe/Restaurant,Street level,Key Account,8,0.21794765840801955,0.3120523415919805
Bou-Falcón,Truck,Baró de Viver,2022-05-16 20:11:31,76.61,0.9,D73,True,08039,Cafe/Restaurant,Street level,Key Account,9,0.07706471836084028,0.0229352816391597
Bou-Falcón,Van,Zona Franca,2022-02-01 16:59:31,42.79,0.72,D73,False,08039,Cafe/Restaurant,Street level,Key Account,5,0.04089815338306392,0.23910184661693612
Bou-Falcón,Van,Baró de Viver,2022-01-07 09:14:22,117.42,0.46,D73,False,08039,Cafe/Restaurant,Street level,Key Account,13,0.2968835709359033,0.24311642906409675
Bou-Falcón,Van,Zona Franca,2022-01-06 14:22:08,65.72,0.88,D73,False,08039,Cafe/Restaurant,Street level,Key Account,6,0.09559577950495383,0.02440422049504616
Larrea Ltd,Van,Baró de Viver,2022-04-22 11:56:23,33.38,0.92,D73,False,08023,Cafe/Restaurant,Street level,Key Account,3,0.079030637337173,0.0009693626628269614
Larrea Ltd,Van,Zona Franca,2022-05-04 18:49:38,46.51,0.41,D73,False,08023,Cafe/Restaurant,Street level,Key Account,4,0.31070053796616853,0.27929946203383155
Barberá PLC,Van,Zona Franca,2022-05-11 13:22:09,101.68,0.63,D73,False,08019,Hotels,Street level,Key Account,13,0.06535678305410467,0.30464321694589536
Jove-Español,Truck,Zona Franca,2022-05-01 17:01:31,90.55,0.59,D73,False,08012,Cafe/Restaurant,Street level,Key Account,9,0.19657650295658505,0.21342349704341498
Jove-Español,Van,Zona Franca,2022-02-12 12:41:59,65.91,0.62,D73,False,08012,Cafe/Restaurant,Street level,Key Account,8,0.17114710624524831,0.2088528937547517
Jove-Español,Truck,Baró de Viver,2022-03-22 11:39:02,69.77,0.72,D73,True,08012,Cafe/Restaurant,Street level,Key Account,10,0.004739138209704197,0.27526086179029585
"Juárez, Segovia and Zurita",Van,Baró de Viver,2022-04-13 11:25:59,52.91,0.45,D73,False,08001,Cafe/Restaurant,Street level,Regular,7,0.20562368260749658,0.34437631739250346
"Juárez, Segovia and Zurita",Van,Baró de Viver,2022-02-10 14:27:35,92.44,0.4,D73,False,08001,Cafe/Restaurant,Street level,Regular,19,0.03923922415646506,0.5607607758435349
"Juárez, Segovia and Zurita",Van,Zona Franca,2022-02-09 15:43:04,36.91,0.9,D73,False,08001,Cafe/Restaurant,Street level,Regular,4,0.08163660186733442,0.018363398132665562
Madrigal-Ferrández,Truck,Zona Franca,2022-02-28 15:59:30,25.88,0.94,D73,False,08005,Cafe/Restaurant,Street level,Key Account,3,0.014155874318312115,0.04584412568168794
Madrigal-Ferrández,Combi,Baró de Viver,2022-04-09 15:02:29,43.14,0.59,D73,False,08005,Cafe/Restaurant,Street level,Key Account,4,0.353307609141755,0.05669239085824501
Tejero-Gomila,Van,Baró de Viver,2022-04-30 08:17:04,53.66,0.73,D73,False,08002,Cafe/Restaurant,Street level,Regular,7,0.1913303454677774,0.0786696545322226
Tejero-Gomila,Van,Zona Franca,2022-01-21 15:21:54,62.57,0.45,D73,False,08002,Cafe/Restaurant,Street level,Regular,7,0.449330787287215,0.10066921271278506
Tejero-Gomila,Van,Zona Franca,2022-02-03 09:07:23,9.65,0.4,D73,False,08002,Cafe/Restaurant,Street level,Regular,1,0.37987605794180646,0.22012394205819352
Alcántara Group,Truck,Zona Franca,2022-03-22 18:56:55,80.59,0.53,D73,False,08026,Cafe/Restaurant,Ground Floor,Regular,13,0.4187637938503627,0.05123620614963725
Arranz-Mendez,Truck,Baró de Viver,2022-03-19 11:51:34,109.95,0.42,D73,False,08010,Cafe/Restaurant,Street level,Regular,8,0.3203464064647491,0.25965359353525097
Rosado PLC,Truck,Zona Franca,2022-01-30 12:18:29,113.56,0.51,D73,False,08750,Hotels,Street level,Regular,9,0.31181894509494695,0.17818105490505304
Ugarte-Cabo,Van,Baró de Viver,2022-03-15 13:15:26,60.0,0.73,D73,True,08024,Cafe/Restaurant,Street level,Regular,11,0.21514793595082424,0.05485206404917578
Ugarte-Cabo,Van,Baró de Viver,2022-03-30 20:41:42,84.19,0.98,D73,False,08024,Cafe/Restaurant,Street level,Regular,14,0.0013645243791474172,0.0186354756208526
Ugarte-Cabo,Truck,Baró de Viver,2022-01-07 20:24:39,96.35,0.61,D73,False,08024,Cafe/Restaurant,Street level,Regular,9,0.06527966268090424,0.3247203373190958
Adán-Pla,Van,Zona Franca,2022-01-26 20:20:23,25.71,0.55,D73,False,08014,Cafe/Restaurant,Street level,Key Account,4,0.11357418145281975,0.33642581854718023
Adán-Pla,Truck,Baró de Viver,2022-05-07 20:49:25,26.42,0.85,D73,False,08014,Cafe/Restaurant,Street level,Key Account,3,0.032958485029952946,0.11704151497004708
Costa-Puerta,Truck,Baró de Viver,2022-02-25 17:35:18,86.04,0.63,D73,False,08001,Cafe/Restaurant,Ground Floor,Regular,9,0.26301320356458663,0.10698679643541337
Costa-Puerta,Combi,Zona Franca,2022-04-08 16:04:33,70.95,0.79,D73,False,08001,Cafe/Restaurant,Ground Floor,Regular,9,0.17578903201369273,0.03421096798630724
Costa-Puerta,Combi,Baró de Viver,2022-01-25 20:33:19,69.4,0.53,D73,True,08001,Cafe/Restaurant,Ground Floor,Regular,10,0.39155730908722114,0.07844269091277883
Colom-Casares,Combi,Baró de Viver,2022-04-13 15:46:37,22.2,0.57,D73,False,08011,Cafe/Restaurant,Street level,Key Account,2,0.22326435222272312,0.20673564777727693
Colom-Casares,Van,Zona Franca,2022-02-03 19:09:39,116.58,0.47,D73,False,08011,Cafe/Restaurant,Street level,Key Account,16,0.2051341085988007,0.3248658914011993
Porras-Galán,Combi,Baró de Viver,2022-03-30 18:59:19,97.18,0.73,D73,False,08018,Cafe/Restaurant,Street level,Regular,9,0.1764087601827771,0.09359123981722292
Porras-Galán,Combi,Zona Franca,2022-01-20 15:31:36,15.8,0.48,D73,False,08018,Cafe/Restaurant,Street level,Regular,2,0.04804091662210843,0.4719590833778916
"Díez, Olmo and Romero",Truck,Baró de Viver,2022-05-21 11:22:26,48.63,0.79,D73,False,08028,Cafe/Restaurant,Street level,Key Account,5,0.1312474527489899,0.07875254725101005
"Díez, Olmo and Romero",Van,Baró de Viver,2022-03-25 19:43:56,88.36,0.75,D73,False,08028,Cafe/Restaurant,Street level,Key Account,6,0.1076790692704758,0.1423209307295242
"Díez, Olmo and Romero",Van,Baró de Viver,2022-05-08 12:26:56,35.79,0.8,D73,False,08028,Cafe/Restaurant,Street level,Key Account,6,0.13378819544737686,0.0662118045526231
"Díez, Olmo and Romero",Combi,Baró de Viver,2022-02-24 10:39:02,11.21,0.58,D73,False,08028,Cafe/Restaurant,Street level,Key Account,1,0.2849156318927237,0.13508436810727636
Acevedo LLC,Van,Zona Franca,2022-04-19 17:01:08,76.06,0.55,D73,False,08021,Cafe/Restaurant,Ground Floor,Regular,9,0.27283298791612465,0.1771670120838753
Acevedo LLC,Van,Zona Franca,2022-01-08 12:25:52,99.57,0.59,D73,False,08021,Cafe/Restaurant,Ground Floor,Regular,8,0.139377459903418,0.27062254009658204
Acevedo LLC,Van,Zona Franca,2022-05-06 18:25:40,12.26,0.68,D73,False,08021,Cafe/Restaurant,Ground Floor,Regular,1,0.003247441243762452,0.3167525587562375
Acevedo LLC,Van,Zona Franca,2022-01-13 14:50:58,55.53,0.47,D73,False,08021,Cafe/Restaurant,Ground Floor,Regular,5,0.06750987981707393,0.4624901201829261
Cruz-Atienza,Combi,Zona Franca,2022-01-06 08:02:00,34.17,0.78,D73,False,08031,Cafe/Restaurant,Street level,Regular,3,0.08834566732115078,0.13165433267884918
Cruz-Atienza,Combi,Baró de Viver,2022-03-31 19:52:24,28.05,0.78,D73,False,08031,Cafe/Restaurant,Street level,Regular,5,0.19208986622817883,0.02791013377182114
Sevillano Ltd,Van,Zona Franca,2022-04-11 12:16:25,56.56,0.46,D73,False,08020,Cafe/Restaurant,Ground Floor,Key Account,5,0.1439655703335488,0.39603442966645125
Leal-Juan,Van,Baró de Viver,2022-03-16 15:04:08,63.57,0.82,D73,False,08012,Cafe/Restaurant,Street level,Key Account,10,0.05489050469585093,0.1251094953041491
Leal-Juan,Van,Zona Franca,2022-03-22 10:54:15,35.3,0.83,D73,True,08012,Cafe/Restaurant,Street level,Key Account,4,0.006445313730457665,0.16355468626954237
Leal-Juan,Truck,Zona Franca,2022-04-04 16:47:57,19.96,0.71,D73,False,08012,Cafe/Restaurant,Street level,Key Account,3,0.09245448921983095,0.19754551078016908
"Huertas, Iriarte and Baró",Combi,Baró de Viver,2022-02-18 18:25:09,111.55,0.65,D73,False,08227,Coffee Retailers,Street level,Regular,10,0.18576495725975942,0.16423504274024056
Belmonte Ltd,Van,Baró de Viver,2022-04-02 15:13:37,35.43,0.62,D73,False,08013,Cafe/Restaurant,Street level,Regular,3,0.3205331069058797,0.05946689309412029
Belmonte Ltd,Truck,Baró de Viver,2022-01-19 14:58:53,111.97,0.59,D73,False,08013,Cafe/Restaurant,Street level,Regular,9,0.15401857040218037,0.25598142959781967
Belmonte Ltd,Combi,Zona Franca,2022-02-13 13:26:07,50.58,0.62,D73,False,08013,Cafe/Restaurant,Street level,Regular,5,0.28301172918828676,0.09698827081171324
Belmonte Ltd,Van,Zona Franca,2022-03-12 20:23:08,10.52,0.71,D73,False,08013,Cafe/Restaurant,Street level,Regular,1,0.10793079753552151,0.18206920246447852
Tenorio LLC,Van,Zona Franca,2022-01-18 20:26:30,119.98,0.93,D73,False,08002,Cafe/Restaurant,Street level,Regular,9,0.033810585997060695,0.036189414002939256
Tenorio LLC,Van,Zona Franca,2022-04-30 17:28:24,43.25,0.76,D73,True,08002,Cafe/Restaurant,Street level,Regular,9,0.04896167581077685,0.19103832418922315
Tenorio LLC,Combi,Baró de Viver,2022-02-17 18:16:20,11.29,0.83,D73,False,08002,Cafe/Restaurant,Street level,Regular,1,0.0027739038707665048,0.16722609612923353
Tenorio LLC,Van,Zona Franca,2022-02-04 08:25:09,12.98,0.69,D73,False,08002,Cafe/Restaurant,Street level,Regular,2,0.014795888348325733,0.2952041116516743
Tenorio LLC,Truck,Zona Franca,2022-02-07 10:15:23,20.72,0.68,D73,False,08002,Cafe/Restaurant,Street level,Regular,2,0.1305036243449482,0.18949637565505176
Gallardo PLC,Combi,Zona Franca,2022-03-02 19:40:59,19.55,0.42,D73,False,08002,Cafe/Restaurant,Street level,Regular,3,0.5320587646570375,0.047941235342962574
Mesa Group,Combi,Zona Franca,2022-01-26 18:34:10,114.95,0.66,D73,False,08039,Cafe/Restaurant,Street level,Regular,8,0.017448558125833593,0.3225514418741664
Mesa Group,Van,Baró de Viver,2022-04-11 16:03:36,58.25,0.87,D73,False,08039,Cafe/Restaurant,Street level,Regular,6,0.11673641582912271,0.013263584170877293
Mesa Group,Van,Zona Franca,2022-02-13 18:57:16,76.3,0.96,D73,False,08039,Cafe/Restaurant,Street level,Regular,6,0.012757513238206723,0.027242486761793312
Arjona Inc,Van,Zona Franca,2022-03-28 15:14:57,89.23,0.96,D73,False,08027,Coffee Retailers,Street level,Regular,10,0.011448827301895595,0.028551172698104442
Arjona Inc,Van,Baró de Viver,2022-03-17 09:09:05,33.54,0.95,D73,False,08027,Coffee Retailers,Street level,Regular,3,0.039734642147645494,0.01026535785235455
Arjona Inc,Van,Baró de Viver,2022-05-04 17:04:36,31.5,0.61,D73,False,08027,Coffee Retailers,Street level,Regular,5,0.14642244778589603,0.243577552214104
Arjona Inc,Truck,Baró de Viver,2022-05-20 19:05:17,42.61,0.8,D73,False,08027,Coffee Retailers,Street level,Regular,6,0.021391708852922693,0.17860829114707727
Font LLC,Van,Baró de Viver,2022-01-11 12:33:21,78.59,1.0,D73,False,08016,Cafe/Restaurant,Street level,Regular,6,0.0,0.0
Font LLC,Van,Zona Franca,2022-04-07 19:30:01,62.54,0.41,D73,False,08016,Cafe/Restaurant,Street level,Regular,6,0.07049300773618,0.51950699226382
Font LLC,Van,Baró de Viver,2022-01-10 14:04:00,45.3,1.0,D73,True,08016,Cafe/Restaurant,Street level,Regular,8,0.0,0.0
Iglesia Group,Combi,Zona Franca,2022-04-10 16:17:33,52.0,0.51,D73,False,08036,Cafe/Restaurant,Ground Floor,Regular,7,0.025877334431450714,0.46412266556854925
Iglesia Group,Combi,Baró de Viver,2022-01-02 19:52:16,58.44,0.47,D73,False,08036,Cafe/Restaurant,Ground Floor,Regular,5,0.0916354591045137,0.4383645408954863
Iglesia Group,Van,Baró de Viver,2022-05-07 11:18:30,118.15,0.48,D73,False,08036,Cafe/Restaurant,Ground Floor,Regular,15,0.022209585801036786,0.49779041419896325
Iglesia Group,Van,Baró de Viver,2022-03-30 16:02:52,12.09,0.94,D73,False,08036,Cafe/Restaurant,Ground Floor,Regular,1,0.057627693826950925,0.0023723061730491282
Iglesia Group,Van,Zona Franca,2022-01-26 08:52:08,6.09,0.75,D73,True,08036,Cafe/Restaurant,Ground Floor,Regular,1,0.12182809456338939,0.1281719054366106
Iglesia Group,Van,Baró de Viver,2022-01-06 08:40:30,14.65,0.71,D73,False,08036,Cafe/Restaurant,Ground Floor,Regular,2,0.02980128602140853,0.2601987139785915
"Fuertes, Enríquez and Martínez",Combi,Baró de Viver,2022-03-28 08:26:20,9.92,0.57,D73,False,08006,Cafe/Restaurant,Street level,Key Account,1,0.38241473537438453,0.04758526462561552
"Fuertes, Enríquez and Martínez",Van,Zona Franca,2022-03-11 13:35:07,82.45,0.66,D73,True,08006,Cafe/Restaurant,Street level,Key Account,7,0.15797480933063415,0.18202519066936582
"Fuertes, Enríquez and Martínez",Van,Zona Franca,2022-01-31 08:40:11,38.48,0.59,D73,False,08006,Cafe/Restaurant,Street level,Key Account,5,0.22369111988248452,0.1863088801175155
"Saez, Paniagua and Menendez",Combi,Baró de Viver,2022-04-19 09:03:59,53.38,0.67,D73,False,08030,Hotels,Ground Floor,Regular,5,0.1489155211038135,0.18108447889618645
Alarcón LLC,Combi,Zona Franca,2022-02-11 19:30:28,55.55,0.58,D73,False,08227,Cafe/Restaurant,Ground Floor,Key Account,4,0.1151785769101857,0.30482142308981436
"Agullo, Piquer and Gascón",Van,Zona Franca,2022-03-30 19:46:58,113.06,0.91,D73,False,08035,Cafe/Restaurant,Street level,Regular,11,0.07568649170956143,0.014313508290438537
"Agullo, Piquer and Gascón",Van,Zona Franca,2022-03-18 17:46:13,107.07,0.41,D73,False,08035,Cafe/Restaurant,Street level,Regular,21,0.31356110647595986,0.2764388935240402
Escobar and Sons,Combi,Baró de Viver,2022-05-15 09:26:25,43.69,0.42,D73,False,08036,Cafe/Restaurant,Street level,Regular,7,0.5642573318091216,0.01574266819087844
Escobar and Sons,Truck,Zona Franca,2022-01-11 14:11:06,23.24,0.87,D73,False,08036,Cafe/Restaurant,Street level,Regular,2,0.026690126088764594,0.10330987391123542
Escobar and Sons,Van,Baró de Viver,2022-02-10 08:47:28,116.89,0.85,D73,False,08036,Cafe/Restaurant,Street level,Regular,23,0.010746151614913114,0.13925384838508692
Escobar and Sons,Truck,Baró de Viver,2022-05-15 08:52:27,119.58,0.79,D73,False,08036,Cafe/Restaurant,Street level,Regular,9,0.07313029651291536,0.1368697034870846
"Palau, Tudela and Rivera",Combi,Zona Franca,2022-01-23 11:48:56,79.86,0.54,D73,False,08009,Cafe/Restaurant,Street level,Regular,6,0.26153875266774584,0.19846124733225412
"Palau, Tudela and Rivera",Van,Zona Franca,2022-02-24 14:14:24,109.45,0.73,D73,False,08009,Cafe/Restaurant,Street level,Regular,12,0.017963292582972166,0.2520367074170278
Jara PLC,Van,Zona Franca,2022-05-11 16:14:08,26.47,0.67,D73,False,08015,Cafe/Restaurant,Other,Regular,5,0.08331873112299656,0.2466812688770034
Jara PLC,Van,Zona Franca,2022-05-11 08:56:01,39.94,0.49,D73,False,08015,Cafe/Restaurant,Other,Regular,6,0.09670722059865217,0.41329277940134784
Jara PLC,Truck,Baró de Viver,2022-05-02 18:10:44,44.8,0.53,D73,False,08015,Cafe/Restaurant,Other,Regular,7,0.4106701482430207,0.059329851756979246
Expósito and Sons,Van,Baró de Viver,2022-03-24 10:28:56,58.58,0.94,D73,False,08001,Hotels,Ground Floor,Regular,5,0.05900019948530842,0.0009998005146916317
Expósito and Sons,Combi,Zona Franca,2022-01-08 10:05:02,14.36,0.92,D73,False,08001,Hotels,Ground Floor,Regular,2,0.02373484252560148,0.056265157474398475
Expósito and Sons,Van,Baró de Viver,2022-04-14 09:21:10,15.19,0.82,D73,False,08001,Hotels,Ground Floor,Regular,3,0.00013347862159147187,0.17986652137840858
Valle-Ríos,Truck,Zona Franca,2022-01-11 19:53:15,114.67,0.54,D73,False,08026,Coffee Retailers,Ground Floor,Regular,13,0.3060317802303931,0.15396821976960684
Valle-Ríos,Van,Zona Franca,2022-05-09 19:28:09,51.71,0.84,D73,False,08026,Coffee Retailers,Ground Floor,Regular,10,0.11964450536399047,0.040355494636009556
Valle-Ríos,Van,Baró de Viver,2022-05-17 08:12:28,59.44,0.73,D73,False,08026,Coffee Retailers,Ground Floor,Regular,10,0.05603375242335132,0.2139662475766487
Valle-Ríos,Truck,Zona Franca,2022-03-11 13:53:54,55.74,0.78,D73,False,08026,Coffee Retailers,Ground Floor,Regular,6,0.04534876176943009,0.17465123823056988
"Sancho, Ordóñez and Mayol",Van,Zona Franca,2022-01-13 19:33:39,27.51,0.53,D73,False,08022,Cafe/Restaurant,Ground Floor,Regular,3,0.46561319889400066,0.004386801105999316
Bautista-Salas,Van,Zona Franca,2022-02-08 20:53:03,71.63,0.44,D73,False,08026,Cafe/Restaurant,Street level,Regular,9,0.48456224927333175,0.0754377507266683
Fuentes-Luz,Van,Zona Franca,2022-01-25 08:28:07,31.41,0.74,D73,False,08022,Cafe/Restaurant,Street level,Key Account,4,0.23389116655259562,0.02610883344740439
Fuentes-Luz,Combi,Baró de Viver,2022-01-21 12:09:52,92.23,0.79,D73,False,08022,Cafe/Restaurant,Street level,Key Account,7,0.11183739557531922,0.09816260442468075
Fuentes-Luz,Van,Baró de Viver,2022-04-22 17:45:20,66.49,0.77,D73,False,08022,Cafe/Restaurant,Street level,Key Account,7,0.06058718512901264,0.16941281487098733
Fuentes-Luz,Truck,Zona Franca,2022-04-22 18:10:55,95.36,0.48,D73,False,08022,Cafe/Restaurant,Street level,Key Account,10,0.4434512915632482,0.07654870843675182
Bauzà-Ureña,Van,Baró de Viver,2022-04-18 11:24:23,14.18,0.5,D73,False,08042,Cafe/Restaurant,Ground Floor,Regular,2,0.2646581390216108,0.23534186097838922
Bauzà-Ureña,Van,Baró de Viver,2022-04-05 14:16:12,99.94,0.98,D73,False,08042,Cafe/Restaurant,Ground Floor,Regular,14,0.00920784039799455,0.010792159602005467
Diego-Hernández,Van,Baró de Viver,2022-04-13 12:47:56,43.06,0.73,D73,False,08019,Cafe/Restaurant,Street level,Regular,4,0.043175519404848366,0.22682448059515165
Diego-Hernández,Van,Baró de Viver,2022-04-28 19:51:31,47.15,0.76,D73,False,08019,Cafe/Restaurant,Street level,Regular,9,0.06872879966589,0.17127120033410997
Verdugo-Campoy,Van,Baró de Viver,2022-02-27 20:09:11,64.23,0.41,D73,True,08007,Cafe/Restaurant,Street level,Regular,10,0.41031203287387075,0.17968796712612933
Verdugo-Campoy,Truck,Baró de Viver,2022-05-11 17:25:54,47.24,0.59,D73,False,08007,Cafe/Restaurant,Street level,Regular,4,0.25141063435253974,0.1585893656474603
Verdugo-Campoy,Van,Baró de Viver,2022-01-29 13:05:26,24.18,0.97,D73,False,08007,Cafe/Restaurant,Street level,Regular,3,0.02249759549361928,0.007502404506380747
Verdugo-Campoy,Combi,Zona Franca,2022-03-24 15:05:14,78.53,0.45,D73,False,08007,Cafe/Restaurant,Street level,Regular,7,0.10855965332147402,0.44144034667852605
Verdugo-Campoy,Van,Baró de Viver,2022-03-05 09:23:44,45.52,0.52,D73,False,08007,Cafe/Restaurant,Street level,Regular,4,0.13077699201330253,0.3492230079866975
Verdugo-Campoy,Van,Baró de Viver,2022-03-15 20:45:36,13.11,0.52,D73,False,08007,Cafe/Restaurant,Street level,Regular,1,0.0350836217718123,0.4449163782281877
Verdugo-Campoy,Van,Baró de Viver,2022-02-04 16:46:25,77.27,0.95,D73,False,08007,Cafe/Restaurant,Street level,Regular,7,0.047323803590964435,0.0026761964090356097
"Iglesia, Salom and Diéguez",Van,Zona Franca,2022-03-24 15:57:22,48.46,0.87,D73,False,08028,Cafe/Restaurant,Street level,Regular,6,0.1001849961778615,0.029815003822138503
"Iglesia, Salom and Diéguez",Van,Baró de Viver,2022-05-17 08:53:43,29.94,0.85,D73,False,08028,Cafe/Restaurant,Street level,Regular,6,0.08350255345426866,0.06649744654573136
"Iglesia, Salom and Diéguez",Truck,Baró de Viver,2022-04-13 17:11:01,42.42,0.82,D73,False,08028,Cafe/Restaurant,Street level,Regular,4,0.09352942806936104,0.086470571930639
"Iglesia, Salom and Diéguez",Combi,Zona Franca,2022-05-16 19:50:01,29.64,0.72,D73,False,08028,Cafe/Restaurant,Street level,Regular,6,0.24297613362957574,0.03702386637042429
"Iglesia, Salom and Diéguez",Truck,Baró de Viver,2022-03-29 08:46:14,104.67,0.5,D73,False,08028,Cafe/Restaurant,Street level,Regular,11,0.02467968737215681,0.4753203126278432
"Iglesia, Salom and Diéguez",Van,Zona Franca,2022-04-19 18:31:09,41.58,0.49,D73,False,08028,Cafe/Restaurant,Street level,Regular,4,0.1917239020006779,0.3182760979993221
"Iglesia, Salom and Diéguez",Van,Baró de Viver,2022-02-10 17:04:39,35.38,0.81,D73,False,08028,Cafe/Restaurant,Street level,Regular,3,0.041331977078241065,0.14866802292175887
"Salom, Ropero and Ibáñez",Van,Baró de Viver,2022-02-24 08:32:04,83.94,0.68,D73,False,08042,Cafe/Restaurant,Street level,Regular,13,0.31254443178534735,0.007455568214652597
"Salom, Ropero and Ibáñez",Van,Zona Franca,2022-02-23 11:13:17,41.82,0.56,D73,False,08042,Cafe/Restaurant,Street level,Regular,4,0.0018872783062392838,0.43811272169376064
"Salom, Ropero and Ibáñez",Van,Baró de Viver,2022-01-31 09:43:34,60.35,0.8,D73,False,08042,Cafe/Restaurant,Street level,Regular,11,0.05887899868939078,0.14112100131060917
"Salom, Ropero and Ibáñez",Combi,Zona Franca,2022-01-21 11:42:18,43.95,0.68,D73,False,08042,Cafe/Restaurant,Street level,Regular,4,0.1629384566602289,0.15706154333977104
"Salom, Ropero and Ibáñez",Truck,Zona Franca,2022-05-08 17:23:40,20.74,0.64,D73,False,08042,Cafe/Restaurant,Street level,Regular,3,0.2561040101604761,0.10389598983952386
"Salom, Ropero and Ibáñez",Truck,Zona Franca,2022-03-04 15:41:31,61.45,0.97,D73,False,08042,Cafe/Restaurant,Street level,Regular,6,0.01738042689427759,0.012619573105722436
"Salom, Ropero and Ibáñez",Truck,Zona Franca,2022-05-05 14:02:00,108.48,0.86,D73,False,08042,Cafe/Restaurant,Street level,Regular,19,0.029572911780856123,0.11042708821914389
"Salom, Ropero and Ibáñez",Van,Zona Franca,2022-05-09 10:16:23,107.21,0.97,D73,False,08042,Cafe/Restaurant,Street level,Regular,16,0.023424630511918804,0.006575369488081222
"González, Alberola and Flores",Combi,Baró de Viver,2022-05-13 20:04:29,108.11,0.78,D73,False,08024,Cafe/Restaurant,Street level,Regular,11,0.07323894200177775,0.14676105799822223
"González, Alberola and Flores",Van,Baró de Viver,2022-01-30 08:49:22,119.55,0.57,D73,False,08024,Cafe/Restaurant,Street level,Regular,15,0.1966162849653342,0.23338371503466585
"González, Alberola and Flores",Van,Zona Franca,2022-03-26 14:28:24,90.26,0.41,D73,False,08024,Cafe/Restaurant,Street level,Regular,13,0.5365649260209578,0.053435073979042236
Córdoba PLC,Van,Zona Franca,2022-02-16 12:46:28,77.74,0.94,D73,False,08035,Cafe/Restaurant,Street level,Key Account,11,0.019410732858321213,0.04058926714167884
Córdoba PLC,Van,Baró de Viver,2022-05-15 12:14:39,27.95,0.79,D73,False,08035,Cafe/Restaurant,Street level,Key Account,3,0.15450990817865995,0.055490091821340015
Córdoba PLC,Combi,Baró de Viver,2022-01-11 14:59:00,44.43,0.96,D73,False,08035,Cafe/Restaurant,Street level,Key Account,6,0.03402812010065604,0.0059718798993439945
Córdoba PLC,Van,Zona Franca,2022-04-16 14:00:43,77.8,0.56,D73,False,08035,Cafe/Restaurant,Street level,Key Account,6,0.16040022307625654,0.2795997769237434
Córdoba PLC,Van,Zona Franca,2022-04-01 08:03:02,94.69,0.62,D73,False,08035,Cafe/Restaurant,Street level,Key Account,10,0.18323712617594187,0.19676287382405813
Iborra-Leiva,Van,Zona Franca,2022-03-11 08:18:54,99.7,0.76,D73,False,08006,Cafe/Restaurant,Street level,Key Account,9,0.23699279579517013,0.003007204204829861
Iborra-Leiva,Truck,Zona Franca,2022-02-14 09:19:52,82.47,0.45,D73,False,08006,Cafe/Restaurant,Street level,Key Account,6,0.39539780729983476,0.1546021927001653
Torralba-Amador,Van,Baró de Viver,2022-04-15 08:28:53,88.97,0.74,D73,False,08001,Cafe/Restaurant,Ground Floor,Regular,11,0.005456180145181942,0.25454381985481805
Torralba-Amador,Truck,Baró de Viver,2022-02-05 14:15:36,75.75,0.43,D73,True,08001,Cafe/Restaurant,Ground Floor,Regular,15,0.17303621888359674,0.3969637811164033
"Robledo, Cáceres and Carlos",Van,Zona Franca,2022-05-16 18:16:04,32.97,0.63,D73,True,08029,Coffee Retailers,Street level,Regular,4,0.2332941263138554,0.1367058736861446
